city,stars,review_count,categories 
Missisauga,1,35,Middle Eastern
Toronto,0,35,Asian
Toronto,1,20,Fast Food
Toronto,0,55,North American
Toronto,1,15,Asian
Toronto,0,13,Pub
Toronto,1,56,Coffee or Sandwiches
Toronto,1,9,Fast Food
Markham,0,8,Pub
Missisauga,0,7,North American
Toronto,0,48,Fast Food
Toronto,0,12,Coffee or Sandwiches
Toronto,1,6,Coffee or Sandwiches
Toronto,1,3,Other
Toronto,0,17,North American
Toronto,1,95,North American
Toronto,0,74,Fast Food
Toronto,1,3,Fast Food
Toronto,1,35,Coffee or Sandwiches
Toronto,0,18,Asian
Toronto,0,19,Fast Food
Markham,0,12,Middle Eastern
Toronto,0,120,Asian
Toronto,0,58,Asian
Toronto,1,50,Coffee or Sandwiches
Toronto,0,9,Fast Food
Toronto,0,21,North American
Missisauga,0,14,Other
Toronto,0,218,Asian
Toronto,1,102,North American
Toronto,0,3,Italian
Toronto,1,24,North American
Missisauga,0,4,Fast Food
Toronto,0,25,Pub
Toronto,0,66,Latin
Missisauga,0,26,Fast Food
Toronto,1,3,Asian
Toronto,0,54,Middle Eastern
Toronto,1,22,Fast Food
Toronto,0,133,Coffee or Sandwiches
Toronto,0,6,Asian
Missisauga,0,6,Middle Eastern
Markham,0,71,Other
Toronto,1,25,Asian
Toronto,1,122,North American
Missisauga,0,56,Coffee or Sandwiches
Toronto,0,36,Asian
Markham,0,4,Asian
Markham,0,44,Asian
Toronto,0,10,Asian
Toronto,0,3,North American
Missisauga,1,18,Fast Food
Toronto,1,12,Middle Eastern
Toronto,0,7,Fast Food
Toronto,0,3,Asian
Toronto,0,9,Middle Eastern
Toronto,1,83,North American
Toronto,0,204,North American
Toronto,0,11,Pub
Markham,0,11,Fast Food
Toronto,1,20,Asian
Toronto,0,7,North American
Toronto,1,3,Latin
Toronto,1,28,Pub
Toronto,0,72,Pub
Missisauga,1,6,Other
Toronto,0,15,Asian
Toronto,0,3,North American
Missisauga,1,11,Asian
Toronto,0,112,Middle Eastern
Toronto,0,20,Asian
Toronto,0,50,Asian
Toronto,0,4,Coffee or Sandwiches
Toronto,0,12,North American
Markham,0,13,Asian
Toronto,0,5,Pub
Toronto,1,8,Latin
Toronto,0,4,Fast Food
Toronto,0,7,Other
Toronto,1,3,Middle Eastern
Toronto,1,60,Asian
Toronto,0,59,Pub
Toronto,0,58,Pub
Toronto,0,8,Middle Eastern
Missisauga,0,7,Pub
Toronto,1,4,Italian
Markham,0,8,Other
Toronto,0,7,North American
Missisauga,1,7,Fast Food
Toronto,0,3,Asian
Toronto,1,16,Coffee or Sandwiches
Missisauga,0,79,Asian
Toronto,0,9,Latin
Toronto,0,37,Italian
Toronto,0,3,Fast Food
Toronto,1,5,Coffee or Sandwiches
Toronto,0,19,Coffee or Sandwiches
Toronto,0,11,Asian
Missisauga,0,31,Italian
Toronto,1,104,North American
Toronto,0,7,Asian
Toronto,1,63,North American
Toronto,1,82,North American
Toronto,0,21,Asian
Toronto,0,3,Other
Toronto,1,56,Latin
Toronto,0,39,Italian
Toronto,0,5,Fast Food
Markham,0,117,Asian
Toronto,0,17,North American
Toronto,0,76,Middle Eastern
Toronto,0,125,Fast Food
Toronto,0,14,Middle Eastern
Toronto,1,37,Coffee or Sandwiches
Missisauga,0,3,Asian
Toronto,1,4,Fast Food
Toronto,1,8,Other
Toronto,1,33,Asian
Toronto,0,14,Coffee or Sandwiches
Toronto,0,35,Italian
Toronto,1,38,North American
Missisauga,0,12,Fast Food
Toronto,0,3,Middle Eastern
Toronto,1,14,North American
Toronto,0,36,Fast Food
Toronto,1,3,Coffee or Sandwiches
Toronto,1,39,Asian
Toronto,0,18,Fast Food
Missisauga,0,9,Fast Food
Missisauga,1,9,Coffee or Sandwiches
Toronto,0,6,Fast Food
Toronto,0,3,Middle Eastern
Markham,0,39,Asian
Toronto,1,70,Latin
Toronto,0,3,Fast Food
Toronto,0,10,Middle Eastern
Missisauga,0,14,North American
Toronto,1,71,Fast Food
Toronto,1,34,Other
Missisauga,1,146,Middle Eastern
Toronto,0,4,Other
Toronto,0,59,Asian
Toronto,1,167,Asian
Toronto,0,24,North American
Toronto,1,28,Pub
Toronto,0,146,Middle Eastern
Missisauga,0,8,Fast Food
Toronto,0,5,Fast Food
Toronto,0,66,Other
Toronto,1,7,Fast Food
Toronto,0,6,Fast Food
Missisauga,0,9,Middle Eastern
Markham,1,6,Fast Food
Toronto,1,34,Coffee or Sandwiches
Toronto,1,63,Coffee or Sandwiches
Toronto,0,33,North American
Toronto,1,12,Pub
Markham,0,101,North American
Toronto,0,9,Fast Food
Toronto,0,55,Pub
Toronto,0,59,Asian
Toronto,1,56,Fast Food
Toronto,0,8,Fast Food
Toronto,0,19,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,0,16,Asian
Toronto,1,78,Coffee or Sandwiches
Toronto,0,3,Latin
Missisauga,0,16,Pub
Toronto,0,57,Fast Food
Toronto,0,12,Italian
Toronto,1,206,Other
Toronto,0,10,Fast Food
Toronto,0,32,North American
Missisauga,0,3,North American
Toronto,0,31,Fast Food
Toronto,0,89,Asian
Toronto,0,76,Fast Food
Toronto,1,51,Coffee or Sandwiches
Toronto,1,105,Italian
Markham,0,8,Other
Markham,0,65,Coffee or Sandwiches
Toronto,1,12,Asian
Toronto,0,6,Asian
Toronto,1,43,Asian
Toronto,0,29,Italian
Toronto,1,8,Middle Eastern
Toronto,0,4,North American
Toronto,0,3,Coffee or Sandwiches
Toronto,0,6,Coffee or Sandwiches
Toronto,0,51,Asian
Missisauga,0,42,Pub
Toronto,1,17,Coffee or Sandwiches
Toronto,0,46,North American
Toronto,0,10,Middle Eastern
Toronto,1,9,North American
Toronto,0,12,Fast Food
Toronto,1,91,Other
Toronto,0,25,North American
Markham,0,42,Other
Markham,1,116,North American
Toronto,0,170,Asian
Toronto,0,74,Latin
Toronto,1,5,Asian
Toronto,1,74,Coffee or Sandwiches
Toronto,0,7,Fast Food
Toronto,0,9,Coffee or Sandwiches
Missisauga,1,12,Middle Eastern
Toronto,0,9,Pub
Missisauga,0,16,North American
Toronto,1,4,Other
Missisauga,1,4,Pub
Missisauga,1,30,Pub
Toronto,0,21,North American
Toronto,1,24,Coffee or Sandwiches
Toronto,0,6,Asian
Toronto,0,5,Fast Food
Toronto,0,6,Fast Food
Toronto,1,65,Middle Eastern
Toronto,1,10,Middle Eastern
Toronto,1,42,Middle Eastern
Toronto,1,110,Asian
Toronto,1,3,Fast Food
Markham,0,8,Asian
Toronto,0,12,Fast Food
Missisauga,1,3,Fast Food
Toronto,0,25,Latin
Toronto,0,8,Latin
Toronto,0,16,North American
Toronto,1,74,Fast Food
Toronto,1,57,Other
Toronto,0,16,Middle Eastern
Toronto,0,31,Latin
Toronto,1,16,Coffee or Sandwiches
Missisauga,0,97,Coffee or Sandwiches
Markham,0,5,Middle Eastern
Markham,0,108,Fast Food
Toronto,0,6,Other
Toronto,0,26,Fast Food
Missisauga,0,6,Middle Eastern
Toronto,1,3,North American
Toronto,0,18,Middle Eastern
Toronto,0,28,Asian
Missisauga,1,10,Middle Eastern
Toronto,1,30,Coffee or Sandwiches
Toronto,0,3,Middle Eastern
Markham,0,106,Asian
Missisauga,1,5,Coffee or Sandwiches
Toronto,0,3,Middle Eastern
Toronto,0,10,Fast Food
Missisauga,1,34,Other
Toronto,0,5,Fast Food
Toronto,1,29,Coffee or Sandwiches
Toronto,0,38,Pub
Missisauga,1,18,North American
Toronto,1,49,Middle Eastern
Toronto,1,22,Middle Eastern
Missisauga,0,7,Asian
Toronto,0,43,North American
Toronto,0,3,Middle Eastern
Toronto,0,3,Fast Food
Toronto,0,17,Fast Food
Toronto,1,14,Coffee or Sandwiches
Toronto,0,5,Fast Food
Toronto,0,3,Fast Food
Toronto,0,15,Italian
Toronto,1,5,Fast Food
Missisauga,0,5,Middle Eastern
Toronto,0,4,Coffee or Sandwiches
Markham,0,22,Asian
Toronto,1,1270,Asian
Toronto,0,13,Other
Missisauga,0,61,North American
Toronto,0,64,Latin
Toronto,1,29,Coffee or Sandwiches
Toronto,0,10,Asian
Toronto,0,4,Asian
Toronto,1,37,Italian
Markham,0,9,Fast Food
Toronto,0,3,Coffee or Sandwiches
Toronto,1,49,Latin
Markham,0,24,Coffee or Sandwiches
Toronto,1,132,Middle Eastern
Toronto,1,24,Fast Food
Toronto,0,41,Coffee or Sandwiches
Toronto,0,14,Fast Food
Toronto,0,20,Fast Food
Toronto,0,35,Fast Food
Toronto,1,128,North American
Toronto,1,191,Fast Food
Toronto,1,16,Other
Toronto,1,21,Asian
Toronto,1,19,North American
Toronto,0,62,Asian
Toronto,1,59,Other
Markham,0,5,Fast Food
Missisauga,1,31,North American
Toronto,1,13,Middle Eastern
Missisauga,1,27,Asian
Toronto,0,42,Pub
Toronto,1,89,Pub
Markham,0,21,Other
Toronto,0,24,Asian
Markham,0,18,Coffee or Sandwiches
Toronto,0,20,Pub
Toronto,1,13,Coffee or Sandwiches
Toronto,1,118,Middle Eastern
Toronto,0,218,Fast Food
Missisauga,0,52,Coffee or Sandwiches
Toronto,1,12,Coffee or Sandwiches
Toronto,1,5,Other
Toronto,0,3,Italian
Missisauga,0,17,Middle Eastern
Toronto,0,11,Coffee or Sandwiches
Toronto,0,324,Coffee or Sandwiches
Toronto,0,19,Asian
Toronto,0,9,Coffee or Sandwiches
Toronto,1,130,North American
Missisauga,0,27,Middle Eastern
Toronto,0,33,Pub
Markham,1,43,Asian
Toronto,1,46,Pub
Toronto,1,12,Fast Food
Markham,0,33,Asian
Markham,0,282,Asian
Toronto,0,245,Other
Toronto,0,42,Asian
Missisauga,1,28,Middle Eastern
Missisauga,0,3,Asian
Toronto,0,4,Fast Food
Toronto,0,17,Fast Food
Toronto,1,62,Coffee or Sandwiches
Toronto,0,3,Latin
Missisauga,1,29,Latin
Missisauga,0,8,Middle Eastern
Markham,0,7,Middle Eastern
Toronto,0,47,Pub
Toronto,0,8,Fast Food
Missisauga,1,136,Coffee or Sandwiches
Missisauga,0,19,Asian
Toronto,0,10,Pub
Toronto,0,102,Other
Missisauga,0,13,Other
Toronto,0,35,Latin
Toronto,1,11,Fast Food
Toronto,1,6,Middle Eastern
Toronto,1,3,Fast Food
Toronto,1,14,Other
Toronto,0,3,Coffee or Sandwiches
Missisauga,0,6,Middle Eastern
Toronto,0,5,Coffee or Sandwiches
Missisauga,0,4,Middle Eastern
Toronto,1,3,Fast Food
Toronto,1,20,Pub
Toronto,0,54,Fast Food
Toronto,0,10,Fast Food
Toronto,0,50,Fast Food
Toronto,0,26,Asian
Toronto,0,48,Fast Food
Toronto,0,53,Middle Eastern
Toronto,0,47,Coffee or Sandwiches
Toronto,0,14,Middle Eastern
Toronto,0,3,Fast Food
Toronto,0,56,Fast Food
Toronto,0,6,Middle Eastern
Toronto,0,4,Fast Food
Toronto,0,4,Fast Food
Toronto,0,15,Fast Food
Toronto,1,7,Coffee or Sandwiches
Toronto,1,47,Latin
Markham,1,65,Asian
Toronto,1,15,Asian
Missisauga,0,7,Pub
Toronto,0,12,Italian
Toronto,0,7,Other
Missisauga,0,7,Middle Eastern
Missisauga,0,50,North American
Toronto,0,9,Fast Food
Markham,0,6,Fast Food
Toronto,0,5,Fast Food
Toronto,0,13,Asian
Toronto,0,144,Asian
Toronto,1,43,Middle Eastern
Toronto,0,162,Middle Eastern
Toronto,1,23,Other
Missisauga,0,4,Fast Food
Markham,0,3,Other
Toronto,0,13,Middle Eastern
Toronto,0,3,Asian
Toronto,0,3,Coffee or Sandwiches
Toronto,1,97,Fast Food
Missisauga,0,5,Coffee or Sandwiches
Toronto,1,24,Italian
Missisauga,1,12,Middle Eastern
Toronto,1,6,North American
Toronto,0,18,Middle Eastern
Toronto,0,119,Pub
Toronto,1,8,Coffee or Sandwiches
Markham,0,90,Asian
Missisauga,1,12,Fast Food
Toronto,1,159,Asian
Missisauga,1,35,Asian
Markham,0,109,Asian
Toronto,0,4,Fast Food
Markham,0,3,Fast Food
Missisauga,1,51,Middle Eastern
Toronto,0,61,North American
Toronto,0,39,Asian
Toronto,0,43,North American
Toronto,0,59,Asian
Markham,0,41,Asian
Toronto,0,5,Asian
Toronto,0,10,Coffee or Sandwiches
Toronto,1,24,Middle Eastern
Markham,0,3,Asian
Toronto,0,219,Middle Eastern
Toronto,0,6,Middle Eastern
Toronto,0,6,Asian
Missisauga,0,37,Middle Eastern
Toronto,0,95,Asian
Toronto,1,29,Pub
Toronto,0,7,Asian
Toronto,0,40,North American
Toronto,0,49,Asian
Toronto,0,32,Middle Eastern
Toronto,1,142,Middle Eastern
Toronto,0,8,Middle Eastern
Toronto,0,294,North American
Markham,1,18,Coffee or Sandwiches
Toronto,0,41,Fast Food
Toronto,0,89,Fast Food
Toronto,1,28,Middle Eastern
Toronto,0,13,Fast Food
Toronto,1,111,Asian
Markham,0,25,Asian
Toronto,0,3,Asian
Missisauga,0,25,Asian
Markham,0,4,Fast Food
Toronto,1,20,North American
Toronto,0,4,Asian
Toronto,0,15,Fast Food
Toronto,0,66,Latin
Missisauga,0,12,Pub
Toronto,0,12,Middle Eastern
Toronto,1,26,Asian
Toronto,0,4,Asian
Toronto,0,4,Asian
Toronto,0,70,Asian
Toronto,1,260,Italian
Toronto,0,66,Asian
Toronto,1,42,Middle Eastern
Toronto,0,29,Middle Eastern
Markham,1,57,Asian
Toronto,0,24,North American
Markham,0,18,North American
Toronto,0,33,Asian
Missisauga,0,7,Middle Eastern
Toronto,0,3,Coffee or Sandwiches
Toronto,0,3,Fast Food
Missisauga,0,3,Asian
Toronto,1,3,Middle Eastern
Toronto,0,15,Pub
Toronto,0,304,North American
Toronto,0,18,Pub
Toronto,0,25,North American
Markham,0,17,Asian
Markham,0,26,Other
Toronto,0,12,North American
Missisauga,0,3,Coffee or Sandwiches
Toronto,0,4,Middle Eastern
Toronto,0,18,Fast Food
Toronto,0,6,Coffee or Sandwiches
Toronto,1,17,Other
Toronto,0,364,Asian
Toronto,1,57,Asian
Toronto,1,25,Pub
Toronto,1,27,Asian
Toronto,1,35,Pub
Toronto,1,41,Asian
Toronto,1,16,Middle Eastern
Missisauga,0,31,Asian
Toronto,0,14,Other
Toronto,0,97,Asian
Toronto,0,3,North American
Missisauga,0,18,Fast Food
Toronto,1,4,Other
Toronto,1,115,Other
Missisauga,1,19,Middle Eastern
Toronto,0,83,Middle Eastern
Toronto,0,69,Pub
Toronto,0,3,Asian
Toronto,0,15,Asian
Toronto,1,53,Coffee or Sandwiches
Toronto,0,329,North American
Missisauga,1,9,Pub
Toronto,1,10,Coffee or Sandwiches
Missisauga,0,4,Fast Food
Toronto,0,89,Middle Eastern
Toronto,0,28,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,0,5,Fast Food
Missisauga,1,4,Asian
Toronto,1,45,Middle Eastern
Toronto,0,22,Latin
Toronto,1,18,Asian
Toronto,0,31,Middle Eastern
Missisauga,0,5,Middle Eastern
Missisauga,0,7,Other
Toronto,0,6,Coffee or Sandwiches
Toronto,0,3,Fast Food
Markham,0,26,Pub
Toronto,0,125,Asian
Toronto,1,25,Coffee or Sandwiches
Toronto,0,6,Middle Eastern
Toronto,0,17,Asian
Toronto,0,6,Fast Food
Toronto,1,125,Latin
Toronto,1,23,Latin
Toronto,1,26,Coffee or Sandwiches
Toronto,1,5,Coffee or Sandwiches
Toronto,0,9,Asian
Toronto,1,21,Latin
Toronto,0,6,Fast Food
Toronto,1,15,Asian
Toronto,1,17,Middle Eastern
Toronto,0,52,Coffee or Sandwiches
Markham,0,31,Asian
Toronto,1,3,Asian
Toronto,1,22,Middle Eastern
Markham,0,26,Asian
Toronto,0,27,Asian
Missisauga,0,6,Middle Eastern
Toronto,0,79,Latin
Missisauga,1,5,Other
Toronto,0,25,Italian
Markham,0,3,Middle Eastern
Toronto,0,210,North American
Toronto,0,5,Asian
Toronto,0,5,Coffee or Sandwiches
Toronto,1,24,Coffee or Sandwiches
Toronto,0,14,Fast Food
Missisauga,0,44,North American
Toronto,1,53,Fast Food
Toronto,0,7,Other
Toronto,1,5,Fast Food
Toronto,1,12,Coffee or Sandwiches
Missisauga,1,95,Other
Missisauga,0,3,North American
Toronto,1,3,Middle Eastern
Toronto,0,10,Fast Food
Toronto,0,54,North American
Toronto,0,7,North American
Toronto,1,237,North American
Toronto,0,18,North American
Toronto,0,10,Pub
Toronto,0,30,Other
Toronto,0,33,Asian
Toronto,0,27,Pub
Missisauga,1,8,Middle Eastern
Markham,0,13,Asian
Toronto,1,3,Pub
Toronto,0,52,Asian
Toronto,1,18,Coffee or Sandwiches
Toronto,1,5,Italian
Toronto,0,9,Middle Eastern
Missisauga,0,43,Asian
Missisauga,0,14,Middle Eastern
Toronto,1,3,Middle Eastern
Toronto,1,12,Middle Eastern
Markham,0,66,Asian
Toronto,0,103,Coffee or Sandwiches
Toronto,0,95,Pub
Toronto,1,88,Coffee or Sandwiches
Toronto,0,34,Coffee or Sandwiches
Missisauga,1,45,Latin
Toronto,1,3,Coffee or Sandwiches
Missisauga,0,3,Fast Food
Markham,0,14,Asian
Toronto,0,22,Middle Eastern
Toronto,0,5,North American
Toronto,0,123,Asian
Toronto,1,115,Italian
Toronto,0,10,Pub
Toronto,0,17,Pub
Toronto,0,26,Other
Toronto,0,5,Coffee or Sandwiches
Toronto,0,7,North American
Toronto,1,37,North American
Toronto,1,39,North American
Toronto,0,8,Fast Food
Toronto,0,30,Asian
Toronto,0,17,Pub
Toronto,1,123,Pub
Toronto,0,42,Latin
Toronto,1,21,Pub
Toronto,0,3,Fast Food
Toronto,0,18,Coffee or Sandwiches
Toronto,1,3,Asian
Toronto,0,9,Fast Food
Missisauga,0,11,Coffee or Sandwiches
Toronto,0,62,Other
Missisauga,1,3,Asian
Toronto,0,50,Latin
Markham,1,47,Italian
Toronto,1,28,Middle Eastern
Toronto,0,12,North American
Missisauga,1,9,Asian
Toronto,0,4,Asian
Toronto,0,24,Asian
Toronto,0,5,Middle Eastern
Toronto,0,60,Asian
Toronto,1,28,Other
Toronto,0,4,Middle Eastern
Toronto,0,7,Asian
Toronto,1,4,Middle Eastern
Toronto,1,3,Coffee or Sandwiches
Toronto,0,8,Fast Food
Missisauga,0,11,Fast Food
Toronto,1,54,Latin
Toronto,1,12,Asian
Toronto,0,17,Fast Food
Toronto,0,8,Italian
Toronto,0,7,Fast Food
Toronto,0,18,Latin
Toronto,1,9,Asian
Toronto,1,3,Asian
Toronto,0,17,Asian
Toronto,0,35,Italian
Toronto,1,12,Latin
Toronto,0,3,Asian
Toronto,0,5,Asian
Toronto,1,30,North American
Toronto,1,34,Middle Eastern
Toronto,1,11,Asian
Markham,0,17,Asian
Toronto,0,15,Asian
Toronto,0,120,Asian
Toronto,0,10,Other
Toronto,0,25,Middle Eastern
Missisauga,0,15,Fast Food
Toronto,1,5,Fast Food
Toronto,1,41,Other
Toronto,0,52,Fast Food
Toronto,0,39,Fast Food
Toronto,0,106,Pub
Toronto,1,51,Latin
Toronto,0,6,Asian
Missisauga,0,8,Fast Food
Toronto,0,9,Asian
Missisauga,1,5,Coffee or Sandwiches
Toronto,0,10,Fast Food
Toronto,1,3,Italian
Toronto,1,56,Fast Food
Toronto,1,3,Asian
Toronto,1,30,Latin
Toronto,0,17,Fast Food
Toronto,0,75,Asian
Toronto,1,11,Other
Toronto,1,22,Pub
Toronto,0,600,Pub
Missisauga,0,11,Coffee or Sandwiches
Toronto,1,4,Coffee or Sandwiches
Toronto,1,14,Asian
Missisauga,1,3,Pub
Missisauga,0,12,North American
Toronto,1,5,Coffee or Sandwiches
Markham,0,33,Asian
Missisauga,0,67,Fast Food
Missisauga,1,8,Latin
Toronto,0,16,Coffee or Sandwiches
Markham,0,16,Asian
Toronto,0,30,Asian
Toronto,1,117,Fast Food
Toronto,0,28,Coffee or Sandwiches
Missisauga,1,61,Coffee or Sandwiches
Toronto,1,66,Latin
Toronto,0,8,Italian
Toronto,0,79,Asian
Toronto,1,76,Pub
Markham,0,35,Coffee or Sandwiches
Toronto,1,9,Coffee or Sandwiches
Toronto,1,14,Latin
Toronto,0,58,Other
Markham,0,18,Asian
Toronto,1,11,Pub
Markham,0,15,Asian
Toronto,0,19,Coffee or Sandwiches
Markham,0,5,Asian
Toronto,0,18,Fast Food
Toronto,0,25,Asian
Toronto,0,3,Asian
Toronto,0,22,Asian
Toronto,1,14,Other
Toronto,0,27,North American
Toronto,1,5,North American
Markham,0,53,Asian
Markham,0,9,North American
Toronto,0,83,Asian
Toronto,0,251,Latin
Toronto,1,145,Other
Toronto,0,18,Fast Food
Toronto,1,264,Pub
Toronto,0,3,Other
Markham,1,5,Fast Food
Missisauga,1,87,Other
Toronto,1,47,Latin
Markham,0,97,Other
Toronto,0,6,Other
Missisauga,0,10,Asian
Toronto,0,5,Coffee or Sandwiches
Toronto,0,47,Asian
Toronto,1,7,Middle Eastern
Toronto,0,50,Other
Toronto,1,24,Middle Eastern
Missisauga,0,8,Fast Food
Toronto,1,13,Asian
Toronto,0,8,Fast Food
Toronto,0,3,Fast Food
Toronto,1,273,North American
Toronto,1,33,Middle Eastern
Toronto,0,3,Fast Food
Toronto,0,7,Other
Missisauga,1,9,Fast Food
Toronto,0,10,Middle Eastern
Toronto,0,13,North American
Toronto,0,17,Middle Eastern
Toronto,0,3,Asian
Toronto,0,5,Latin
Toronto,1,3,Asian
Toronto,0,22,Coffee or Sandwiches
Toronto,1,4,Asian
Missisauga,0,3,Fast Food
Toronto,1,3,Asian
Missisauga,1,161,Fast Food
Markham,1,81,Pub
Markham,0,11,Middle Eastern
Toronto,0,5,Middle Eastern
Toronto,1,15,Latin
Toronto,0,4,Fast Food
Missisauga,0,4,Fast Food
Missisauga,1,68,Latin
Toronto,0,57,Coffee or Sandwiches
Toronto,0,71,Coffee or Sandwiches
Toronto,0,13,Asian
Missisauga,1,23,Italian
Toronto,0,8,Pub
Toronto,1,34,Asian
Toronto,0,133,Fast Food
Toronto,0,20,Other
Toronto,0,8,North American
Toronto,1,39,Middle Eastern
Markham,0,7,Asian
Toronto,0,18,Middle Eastern
Toronto,1,13,North American
Missisauga,0,16,Middle Eastern
Toronto,1,41,Other
Toronto,0,7,Pub
Toronto,1,25,Pub
Toronto,0,17,North American
Toronto,0,4,Middle Eastern
Toronto,0,4,Asian
Toronto,0,3,Asian
Missisauga,0,26,North American
Markham,0,13,Asian
Toronto,1,48,Asian
Toronto,0,4,Coffee or Sandwiches
Markham,0,262,Asian
Toronto,0,6,Asian
Toronto,1,98,Latin
Toronto,0,40,Asian
Toronto,0,6,Asian
Toronto,0,32,Italian
Markham,0,197,Italian
Missisauga,0,122,Asian
Toronto,0,70,Fast Food
Toronto,1,4,North American
Toronto,0,123,Middle Eastern
Missisauga,0,153,Middle Eastern
Markham,1,6,Coffee or Sandwiches
Missisauga,1,8,North American
Toronto,0,101,North American
Toronto,1,29,Asian
Toronto,0,28,Middle Eastern
Toronto,1,4,Coffee or Sandwiches
Toronto,0,30,Latin
Toronto,1,51,Asian
Toronto,0,30,Middle Eastern
Toronto,0,6,Coffee or Sandwiches
Toronto,1,48,Asian
Toronto,0,15,Pub
Toronto,0,9,Asian
Missisauga,1,3,North American
Missisauga,0,5,Latin
Toronto,0,32,Fast Food
Missisauga,1,25,Fast Food
Toronto,0,27,Asian
Toronto,0,23,Middle Eastern
Toronto,0,12,Fast Food
